run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,bin
293,1,3,1e-10,na,na,0,0.00457807164332,ins,1,neu,8424.25954188,neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,22
339,1,3,0.000232041554226,na,na,8.11665741349,0.0314511061982,del,1,sel,7801.23702357,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,23
339,1,3,0.000175128235671,na,na,100,0.0537812848872,ins,1,sel,7801.23702357,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,23
339,1,3,1e-10,na,na,0,0.0267647728512,del,1,neu,7801.23702357,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,23
339,1,3,1e-10,na,na,0,0.0183202183702,ins,1,neu,7801.23702357,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,23
63,1,3,0.000266774043648,na,na,1.19466047629,0.0246375132121,del,1,sel,7307.20334161,neu_ins_theta_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,24
63,1,3,0.000163428858996,na,na,2.87449996674,0,ins,1,sel,7307.20334161,neu_ins_theta_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,24
63,1,3,1e-10,na,na,0,0.406064769111,ins,1,neu,7307.20334161,neu_ins_theta_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,24
63,1,3,1e-10,na,na,0,0.0341568091955,del,1,neu,7307.20334161,neu_ins_theta_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,24
62,1,3,0.000290844505233,na,na,-2.50649583217,0.0360571889151,del,1,sel,6395.71090573,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,25
62,1,3,0.000195299442139,na,na,-1.74595851668,0.0525753032335,ins,1,sel,6395.71090573,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,25
62,1,3,1e-10,na,na,0,0.132441095733,ins,1,neu,6395.71090573,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,25
62,1,3,1e-10,na,na,0,0.0534009834018,del,1,neu,6395.71090573,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,25
183,1,3,0.000226960916469,na,na,100,0.0466853360406,del,1,sel,5214.13569991,neu_ins_theta_1|sel_del_gamma_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,26
183,1,3,0.000166112706807,na,na,6.85787830788,0,ins,1,sel,5214.13569991,neu_ins_theta_1|sel_del_gamma_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,26
183,1,3,1e-10,na,na,0,0.410252932634,del,1,neu,5214.13569991,neu_ins_theta_1|sel_del_gamma_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,26
183,1,3,1e-10,na,na,0,0.0126344012324,ins,1,neu,5214.13569991,neu_ins_theta_1|sel_del_gamma_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,26
455,1,3,0.000220105982113,na,na,9.41641952314,0,del,1,sel,4714.89875757,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,27
455,1,3,0.000155493753659,na,na,100,0.0105242885101,ins,1,sel,4714.89875757,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,27
455,1,3,1e-10,na,na,0,0.119481889466,del,1,neu,4714.89875757,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,27
455,1,3,1e-10,na,na,0,0.00100601381848,ins,1,neu,4714.89875757,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,27
22,1,3,0.000270553892376,na,na,-2.55262204546,0.0321127164919,del,1,sel,4277.24630392,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,28
22,1,3,0.000171899681682,na,na,-1.53233259211,0.0401358903271,ins,1,sel,4277.24630392,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,28
22,1,3,1e-10,na,na,0,0.370337488658,ins,1,neu,4277.24630392,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,28
22,1,3,1e-10,na,na,0,0.29478268765,del,1,neu,4277.24630392,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,28
253,1,3,0.000216685387241,na,na,4.63665075454,0.0242715203465,del,1,sel,3877.43467921,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,29
253,1,3,0.000174730423021,na,na,100,0.0529823038717,ins,1,sel,3877.43467921,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,29
253,1,3,1e-10,na,na,0,0.426968197669,ins,1,neu,3877.43467921,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,29
253,1,3,1e-10,na,na,0,0.0675611415564,del,1,neu,3877.43467921,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,29
295,1,3,0.000246186663772,na,na,12.2110087906,0,del,1,sel,3683.03256248,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,30
295,1,3,0.000202539623773,na,na,100,0.0665466783742,ins,1,sel,3683.03256248,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,30
295,1,3,1e-10,na,na,0,0.226060503737,del,1,neu,3683.03256248,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,30
295,1,3,1e-10,na,na,0,0.0601412024284,ins,1,neu,3683.03256248,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,30
339,1,3,0.00028372293471,na,na,-2.48900326692,0.0464761470477,del,1,sel,3560.11352742,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,31
339,1,3,0.00020539042534,na,na,-0.851897091208,0.0672727766056,ins,1,sel,3560.11352742,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,31
339,1,3,1e-10,na,na,0,0.156554232971,ins,1,neu,3560.11352742,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,31
339,1,3,1e-10,na,na,0,0.0469415597075,del,1,neu,3560.11352742,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,31
393,1,3,0.000268292139091,na,na,100,0.0615770818612,del,1,sel,3227.25237282,neu_ins_theta_1|sel_del_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,33
393,1,3,0.000166829165275,na,na,5.8233066981,2.22044604925e-18,ins,1,sel,3227.25237282,neu_ins_theta_1|sel_del_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,33
393,1,3,1e-10,na,na,0,0.139751053288,ins,1,neu,3227.25237282,neu_ins_theta_1|sel_del_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,33
393,1,3,1e-10,na,na,0,0.0467012124118,del,1,neu,3227.25237282,neu_ins_theta_1|sel_del_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,33
26,1,3,0.000216762901573,na,na,100,0.0590565700558,del,1,sel,2892.7356629,neu_ins_theta_1|sel_del_gamma_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,32
26,1,3,0.000161067787995,na,na,8.51949886346,0,ins,1,sel,2892.7356629,neu_ins_theta_1|sel_del_gamma_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,32
26,1,3,1e-10,na,na,0,0.298762914202,del,1,neu,2892.7356629,neu_ins_theta_1|sel_del_gamma_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,32
26,1,3,1e-10,na,na,0,0.0120896039164,ins,1,neu,2892.7356629,neu_ins_theta_1|sel_del_gamma_1|sel_ins_e_1|neu_del_theta_1,500,True,indel_discrete_1class,28,32
342,1,3,0.000310447471242,na,na,-2.52730554565,0.0448001227967,del,1,sel,2771.54798021,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,34
342,1,3,0.00018640326702,na,na,-1.55489494621,0.0444520550498,ins,1,sel,2771.54798021,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,34
342,1,3,1e-10,na,na,0,0.325087597478,del,1,neu,2771.54798021,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,34
342,1,3,1e-10,na,na,0,0.115221339799,ins,1,neu,2771.54798021,r_19|neu_ins_theta_1|neu_del_theta_1,500,True,indel_discrete_1class,28,34
79,1,3,0.000267701543179,na,na,10.6231139785,0.0275826892467,del,1,sel,2434.85186068,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,35
79,1,3,0.000205901256794,na,na,100,0.078814077122,ins,1,sel,2434.85186068,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,35
79,1,3,1e-10,na,na,0,0.099467548457,del,1,neu,2434.85186068,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,35
79,1,3,1e-10,na,na,0,0.0271211521973,ins,1,neu,2434.85186068,r_19|neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1,500,True,indel_discrete_1class,28,35
41,1,3,0.000223644693662,na,na,1.62925347812,0,del,1,sel,2003.2429509,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,36
41,1,3,0.000161400698261,na,na,100,0.0851788565155,ins,1,sel,2003.2429509,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,36
41,1,3,1e-10,na,na,0,0.320381569826,ins,1,neu,2003.2429509,neu_ins_theta_1|sel_ins_gamma_1|neu_del_theta_1|sel_del_e_1,500,True,indel_discrete_1class,28,36
