run,imp,exit_code,theta,scale,shape,gamma,e,var_type,site_class,sel_type,lnL,boundaries_hit,searches,converged,model,params,window
296,1,3,0.000174713716039,0.1,0.411734071188,na,0.0725088076878,ins,1,sel,85614.5604268,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,301
93,1,3,0.000263979309331,na,na,0,0.0436095900932,del,1,neu,85613.7990806,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,174
93,1,3,0.000263979309331,8.85035850563,0.17812079653,na,0.0445237790926,del,1,sel,85613.7990806,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,174
93,1,3,0.000175452308663,na,na,0,0.0763975997757,ins,1,neu,85613.7990806,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,174
93,1,3,0.000175452308663,0.1,0.001,na,0.0609799824643,ins,1,sel,85613.7990806,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,174
43,1,3,0.000264838351531,na,na,0,0.0440778619064,del,1,neu,85600.5485031,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,372
43,1,3,0.000264838351531,0.1,8.58449215192,na,0.0401589817699,del,1,sel,85600.5485031,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,372
43,1,3,0.000174486698873,na,na,0,0.0762997322117,ins,1,neu,85600.5485031,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,372
43,1,3,0.000174486698873,0.1,0.785104665426,na,0.0867573525337,ins,1,sel,85600.5485031,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,372
194,1,3,0.000264086394318,na,na,0,0.0441983522962,del,1,neu,85586.0528456,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,226
194,1,3,0.000264086394318,6.31211293465,0.0522714516992,na,0.0568285206285,del,1,sel,85586.0528456,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,226
194,1,3,0.00017606212376,na,na,0,0.0778251479163,ins,1,neu,85586.0528456,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,226
194,1,3,0.00017606212376,0.1,0.001,na,0.0382146990747,ins,1,sel,85586.0528456,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,226
37,1,3,0.000264254933729,na,na,0,0.0439605490605,del,1,neu,85583.3210994,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,131
37,1,3,0.000264254933729,1.35328990985,0.259029867553,na,0.0480890010145,del,1,sel,85583.3210994,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,131
37,1,3,0.000175484655226,na,na,0,0.0769882258566,ins,1,neu,85583.3210994,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,131
37,1,3,0.000175484655226,0.1,0.001,na,0.0610053362652,ins,1,sel,85583.3210994,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,131
444,1,3,0.000261881735581,na,na,0,0.0444450449397,del,1,neu,85581.3606336,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,390
444,1,3,0.000261881735581,0.1,4.60922033466,na,0.049188515554,del,1,sel,85581.3606336,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,390
444,1,3,0.000173729053942,na,na,0,0.0776731285156,ins,1,neu,85581.3606336,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,390
444,1,3,0.000173729053942,0.1,0.001,na,0.0633796221244,ins,1,sel,85581.3606336,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,390
397,1,3,0.000254383541977,na,na,0,0.0130003658859,del,1,neu,85554.1045616,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,28
397,1,3,0.000254383541977,41.1781890673,0.179011104705,na,0.0134502752846,del,1,sel,85554.1045616,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,28
397,1,3,0.00015907717303,na,na,0,0,ins,1,neu,85554.1045616,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,28
397,1,3,0.00015907717303,51.8784964933,0.00554468308981,na,0.0319237231729,ins,1,sel,85554.1045616,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,28
71,1,3,0.0002633713752,na,na,0,0.0445754723898,del,1,neu,85523.5567752,r_19|sel_del_shape|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,407
71,1,3,0.0002633713752,0.1,0.001,na,0.0630898210038,del,1,sel,85523.5567752,r_19|sel_del_shape|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,407
71,1,3,0.000173576026269,na,na,0,0.077185985838,ins,1,neu,85523.5567752,r_19|sel_del_shape|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,407
71,1,3,0.000173576026269,0.1,5.73834209361,na,0.0693050382662,ins,1,sel,85523.5567752,r_19|sel_del_shape|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,407
62,1,3,0.000264378126798,na,na,0,0.0440265323122,del,1,neu,85505.0869208,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,310
62,1,3,0.000264378126798,0.196892519395,3.08619551955,na,0.0499944155682,del,1,sel,85505.0869208,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,310
62,1,3,0.000174053207781,na,na,0,0.0761439754435,ins,1,neu,85505.0869208,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,310
62,1,3,0.000174053207781,0.1,4.19453103462,na,0.0652429021051,ins,1,sel,85505.0869208,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,310
403,1,3,0.000263341218239,na,na,0,0.0438204908231,del,1,neu,85471.5537236,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,35
403,1,3,0.000263341218239,158.89703448,0.0450516146496,na,0.0485126745757,del,1,sel,85471.5537236,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,35
403,1,3,0.000175536239273,na,na,0,0.0771604240418,ins,1,neu,85471.5537236,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,35
403,1,3,0.000175536239273,0.1,0.001,na,0.0779489373305,ins,1,sel,85471.5537236,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,35
111,1,3,0.000266879908083,na,na,0,0.0439410403474,del,1,neu,85468.2320041,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,475
111,1,3,0.000266879908083,0.1,0.001,na,0.0742907237499,del,1,sel,85468.2320041,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,475
111,1,3,0.000181526126203,na,na,0,0.0795987533758,ins,1,neu,85468.2320041,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,475
111,1,3,0.000181526126203,0.1,0.001,na,0.050900736506,ins,1,sel,85468.2320041,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,475
452,1,3,0.000262919338837,na,na,0,0.0440069117327,del,1,neu,85464.5927454,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,298
452,1,3,0.000262919338837,7.89054310814,0.165331134145,na,0.042615247622,del,1,sel,85464.5927454,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,298
452,1,3,0.000175611426602,na,na,0,0.0776969261767,ins,1,neu,85464.5927454,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,298
452,1,3,0.000175611426602,0.1,0.001,na,0.0561090175512,ins,1,sel,85464.5927454,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,298
400,1,3,0.00026486126239,na,na,0,0.0435011372467,del,1,neu,85422.3887052,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,83
400,1,3,0.00026486126239,2.76030606215,0.26220480183,na,0.0542984816484,del,1,sel,85422.3887052,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,83
400,1,3,0.000175212589812,na,na,0,0.0757112284667,ins,1,neu,85422.3887052,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,83
400,1,3,0.000175212589812,0.1,3.27425410852,na,0.0379991368237,ins,1,sel,85422.3887052,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,83
135,1,3,0.00026357960618,na,na,0,0.0437859761343,del,1,neu,85416.0269591,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,469
135,1,3,0.00026357960618,8.81719026334,0.0885963627398,na,0.0515947121916,del,1,sel,85416.0269591,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,469
135,1,3,0.000174354927415,na,na,0,0.0761234420928,ins,1,neu,85416.0269591,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,469
135,1,3,0.000174354927415,0.1,0.001,na,0.0571344612403,ins,1,sel,85416.0269591,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,469
88,1,3,0.000265732010291,na,na,0,0.0439023547431,del,1,neu,85407.8004502,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,89
88,1,3,0.000265732010291,1.72776688601,0.266482943847,na,0.0419646824849,del,1,sel,85407.8004502,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,89
88,1,3,0.000175994510722,na,na,0,0.0765543387714,ins,1,neu,85407.8004502,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,89
88,1,3,0.000175994510722,0.1,0.001,na,0.0629675131621,ins,1,sel,85407.8004502,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,89
307,1,3,0.00026451174189,na,na,0,0.0439289645864,del,1,neu,85402.0932378,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,213
307,1,3,0.00026451174189,1.91020559647,0.268862205024,na,0.0440673583582,del,1,sel,85402.0932378,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,213
307,1,3,0.000175412699044,na,na,0,0.0767154368654,ins,1,neu,85402.0932378,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,213
307,1,3,0.000175412699044,0.1,0.001,na,0.0885401159418,ins,1,sel,85402.0932378,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,213
158,1,3,0.000262553113441,na,na,0,0.0436651017869,del,1,neu,85397.2578134,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,170
158,1,3,0.000262553113441,0.1,0.001,na,0.0666279136747,del,1,sel,85397.2578134,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,170
158,1,3,0.000174594408391,na,na,0,0.0765632892197,ins,1,neu,85397.2578134,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,170
158,1,3,0.000174594408391,0.1,0.001,na,0.0946414600048,ins,1,sel,85397.2578134,sel_del_shape|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,170
90,1,3,0.000262212146434,na,na,0,0.044068817275,del,1,neu,85386.9230078,sel_del_shape|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,427
90,1,3,0.000262212146434,0.100510285382,0.001,na,0.0764487442506,del,1,sel,85386.9230078,sel_del_shape|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,427
90,1,3,0.000175896795074,na,na,0,0.0783387697468,ins,1,neu,85386.9230078,sel_del_shape|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,427
90,1,3,0.000175896795074,0.1,0.001,na,0.0592370470621,ins,1,sel,85386.9230078,sel_del_shape|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,427
436,1,3,0.000265449060778,na,na,0,0.0440525406153,del,1,neu,85382.502949,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,468
436,1,3,0.000265449060778,4.82764438404,0.253442272781,na,0.0576120894421,del,1,sel,85382.502949,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,468
436,1,3,0.000174827351373,na,na,0,0.0761135412856,ins,1,neu,85382.502949,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,468
436,1,3,0.000174827351373,0.1,0.001,na,0.0509596829991,ins,1,sel,85382.502949,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,468
154,1,3,0.000251474553963,na,na,0,0.0132098418396,del,1,neu,85375.6241923,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,391
154,1,3,0.000251474553963,626.854555436,0.0730342975126,na,0.0345600893598,del,1,sel,85375.6241923,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,391
154,1,3,0.000156937642553,na,na,0,0,ins,1,neu,85375.6241923,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,391
154,1,3,0.000156937642553,297.010091004,0.0765794196887,na,0.00905326360605,ins,1,sel,85375.6241923,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,391
181,1,3,0.000264477024779,na,na,0,0.0439667353011,del,1,neu,85364.792863,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,263
181,1,3,0.000264477024779,0.999427020146,0.512601714089,na,0.0436138375059,del,1,sel,85364.792863,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,263
181,1,3,0.000175136544021,na,na,0,0.076611210539,ins,1,neu,85364.792863,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,263
181,1,3,0.000175136544021,0.1,0.001,na,0.0484532954834,ins,1,sel,85364.792863,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,263
393,1,3,0.000260297600689,na,na,0,0.0441758709376,del,1,neu,85360.4011185,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,97
393,1,3,0.000260297600689,340.446315574,0.0382700071958,na,0.0556789177531,del,1,sel,85360.4011185,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,97
393,1,3,0.000172103338551,na,na,0,0.0769161561881,ins,1,neu,85360.4011185,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,97
393,1,3,0.000172103338551,0.1,0.001,na,0.0553805383768,ins,1,sel,85360.4011185,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,97
450,1,3,0.000264215699901,na,na,0,0.0437156088315,del,1,neu,85344.953819,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,264
450,1,3,0.000264215699901,2.55256548174,0.146817248624,na,0.043575919443,del,1,sel,85344.953819,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,264
450,1,3,0.000174337749511,na,na,0,0.0758818760327,ins,1,neu,85344.953819,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,264
450,1,3,0.000174337749511,0.1,4.39982904416,na,0.0390991718983,ins,1,sel,85344.953819,r_19|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,264
478,1,3,0.00026337227812,na,na,0,0.0443786349465,del,1,neu,85335.2992191,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,126
478,1,3,0.00026337227812,0.1,11.2983847619,na,0.0439394298983,del,1,sel,85335.2992191,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,126
478,1,3,0.000173876000879,na,na,0,0.0770679061555,ins,1,neu,85335.2992191,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,126
478,1,3,0.000173876000879,0.1,0.135354059533,na,0.0583942856656,ins,1,sel,85335.2992191,r_19|sel_del_scale|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,126
75,1,3,0.000265933128092,na,na,0,0.0436902585485,del,1,neu,85325.9656356,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,147
75,1,3,0.000265933128092,0.1,2.81000686376,na,0.0680627893073,del,1,sel,85325.9656356,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,147
75,1,3,0.000175047395423,na,na,0,0.0754603400224,ins,1,neu,85325.9656356,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,147
75,1,3,0.000175047395423,0.1,0.001,na,0.0665857886626,ins,1,sel,85325.9656356,r_19|sel_del_scale|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,147
456,1,3,0.00026392077539,na,na,0,0.0440348917007,del,1,neu,85308.9493203,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,215
456,1,3,0.00026392077539,1.09331539139,0.682082080499,na,0.0504719724197,del,1,sel,85308.9493203,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,215
456,1,3,0.00017428176066,na,na,0,0.0764916505491,ins,1,neu,85308.9493203,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,215
456,1,3,0.00017428176066,0.1,0.001,na,0.0749376258073,ins,1,sel,85308.9493203,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,215
98,1,3,0.000263843258508,na,na,0,0.0440196110737,del,1,neu,85300.531614,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,321
98,1,3,0.000263843258508,1.25740017981,0.525844992892,na,0.0374307748537,del,1,sel,85300.531614,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,321
98,1,3,0.000173916267189,na,na,0,0.0761789760045,ins,1,neu,85300.531614,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,321
98,1,3,0.000173916267189,0.1,0.001,na,0.0875074642926,ins,1,sel,85300.531614,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,321
174,1,3,0.000254191851727,na,na,0,0.0129426016304,del,1,neu,85290.6171392,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,208
174,1,3,0.000254191851727,19.8920009193,0.179037413051,na,0.0144328319779,del,1,sel,85290.6171392,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,208
174,1,3,0.000158911831586,na,na,0,0,ins,1,neu,85290.6171392,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,208
174,1,3,0.000158911831586,123.659076009,0.0405086664282,na,0.0291542722692,ins,1,sel,85290.6171392,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,208
63,1,3,0.000260076060847,na,na,0,0.0439453268117,del,1,neu,85276.5901829,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,12
63,1,3,0.000260076060847,114.309474449,0.0130536806857,na,0.0538166538118,del,1,sel,85276.5901829,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,12
63,1,3,0.000174539647027,na,na,0,0.0781699734951,ins,1,neu,85276.5901829,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,12
63,1,3,0.000174539647027,0.1,0.001,na,0.0585362521346,ins,1,sel,85276.5901829,r_19|sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,12
484,1,3,0.000252943899935,na,na,0,0.0133280837536,del,1,neu,85247.9794419,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,270
484,1,3,0.000252943899935,93.2104709943,0.119438425901,na,0.0212901718359,del,1,sel,85247.9794419,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,270
484,1,3,0.000157695430436,na,na,0,0,ins,1,neu,85247.9794419,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,270
484,1,3,0.000157695430436,197.017590164,0.0996757142309,na,0.0178350969131,ins,1,sel,85247.9794419,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,270
472,1,3,0.00025388085216,na,na,0,0.0128533874965,del,1,neu,85236.4823194,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,8
472,1,3,0.00025388085216,67.7096583639,0.191658068812,na,0.017093034969,del,1,sel,85236.4823194,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,8
472,1,3,0.000158911049411,na,na,0,0,ins,1,neu,85236.4823194,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,8
472,1,3,0.000158911049411,119.35080282,0.0535591291356,na,0.0140812834709,ins,1,sel,85236.4823194,neu_ins_e_1,500,True,indel_continuous_1class_equal_t,28,8
211,1,3,0.000256782323892,na,na,0,0.0276693066678,del,1,neu,85229.1397402,,500,True,indel_continuous_1class_equal_t,28,352
211,1,3,0.000256782323892,63.7645796241,0.0991245338889,na,0.035183054804,del,1,sel,85229.1397402,,500,True,indel_continuous_1class_equal_t,28,352
211,1,3,0.000164556085014,na,na,0,0.0370836730417,ins,1,neu,85229.1397402,,500,True,indel_continuous_1class_equal_t,28,352
211,1,3,0.000164556085014,85.5566145893,0.0159102584871,na,0.0105066173627,ins,1,sel,85229.1397402,,500,True,indel_continuous_1class_equal_t,28,352
257,1,3,0.000263105043957,na,na,0,0.0439459802808,del,1,neu,85227.84957,sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,333
257,1,3,0.000263105043957,10.1307097776,0.0531179351436,na,0.0351179950104,del,1,sel,85227.84957,sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,333
257,1,3,0.00017276484453,na,na,0,0.0756572265858,ins,1,neu,85227.84957,sel_ins_shape|sel_ins_scale,500,True,indel_continuous_1class_equal_t,28,333
